order_id,order_date,outlet_id,outlet_location_type,outlet_size,outlet_type,outlet_establishment_year,item_id,item_type,item_fat_content,item_weight_kg,item_visibility,item_mrp,units_sold,sales,rating,customer_type
BLK-ORD-08075,2024-06-27,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0528,Fruits and Vegetables,Low Fat,3.08,0.0708,149.67,3,463.20,4.1,New
BLK-ORD-08471,2024-06-27,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0233,Fruits and Vegetables,Low Fat,3.19,0.0881,38.65,1,36.48,3.0,Returning
BLK-ORD-03554,2024-06-28,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0428,Dairy,Regular,1.9,0.0576,147.03,1,153.24,3.3,New
BLK-ORD-04365,2024-06-28,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0017,Frozen Foods,Regular,1.53,0.1686,68.15,1,62.69,4.4,Member
BLK-ORD-04448,2024-06-28,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0076,Fruits and Vegetables,Low Fat,1.61,0.1231,131.84,2,249.83,4.2,Returning
BLK-ORD-04708,2024-06-28,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0438,Breakfast,Regular,0.66,0.0904,159.64,1,164.59,4.1,Returning
BLK-ORD-05175,2024-06-28,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0566,Frozen Foods,Low Fat,1.52,0.1479,392.29,1,403.72,3.6,Returning
BLK-ORD-05855,2024-06-28,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0097,Dairy,Low Fat,0.99,0.0592,124.32,1,117.65,4.0,Member
BLK-ORD-06385,2024-06-28,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0211,Frozen Foods,Regular,1.24,0.1153,213.02,1,209.75,3.7,Returning
BLK-ORD-07085,2024-06-28,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0907,Health and Hygiene,Low Fat,0.46,0.122,134.85,1,138.69,4.1,Returning
BLK-ORD-07426,2024-06-28,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0795,Baking Goods,Regular,1.11,0.036,198.41,2,398.95,4.4,Member
BLK-ORD-00128,2024-06-29,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0041,Fruits and Vegetables,Low Fat,3.09,0.1711,89.69,1,94.65,4.5,New
BLK-ORD-02017,2024-06-29,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0223,Baking Goods,Low Fat,0.43,0.0901,143.18,1,146.54,4.7,Member
BLK-ORD-02061,2024-06-29,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0149,Baking Goods,Regular,1.71,0.0724,132.9,2,267.51,4.4,Returning
BLK-ORD-02527,2024-06-29,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0648,Snack Foods,Low Fat,0.39,0.0982,103.17,1,105.18,4.3,Member
BLK-ORD-02760,2024-06-29,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0403,Fruits and Vegetables,Low Fat,1.6,0.0478,112.34,1,109.81,4.5,Returning
BLK-ORD-03065,2024-06-29,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0374,Soft Drinks,Low Fat,0.3,0.2052,48.29,1,47.81,4.6,Member
BLK-ORD-03204,2024-06-29,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0788,Frozen Foods,Regular,1.84,0.1373,262.35,1,258.32,5.0,Member
BLK-ORD-03400,2024-06-29,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0289,Breakfast,Low Fat,0.53,0.0599,175.52,1,171.03,4.0,Returning
BLK-ORD-03875,2024-06-29,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0141,Baking Goods,Low Fat,1.59,0.0968,64.19,3,206.21,3.5,Returning
BLK-ORD-03882,2024-06-29,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0296,Household,Low Fat,2.29,0.1209,74.02,1,79.10,3.6,Returning
BLK-ORD-05949,2024-06-29,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0128,Breakfast,Low Fat,0.17,0.139,74.75,2,164.28,3.9,New
BLK-ORD-06373,2024-06-29,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0125,Baking Goods,Regular,1.5,0.0395,47.79,1,46.92,4.8,Member
BLK-ORD-06477,2024-06-29,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0091,Health and Hygiene,Low Fat,0.23,0.1112,130.35,2,260.96,4.9,Member
BLK-ORD-06815,2024-06-29,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0182,Canned,Regular,0.22,0.0338,211.22,2,444.54,4.8,New
BLK-ORD-07109,2024-06-29,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0315,Health and Hygiene,Low Fat,0.32,0.1463,510.31,1,513.41,4.1,New
BLK-ORD-00323,2024-06-30,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0102,Household,Low Fat,3.71,0.1226,384.23,1,378.17,3.5,Returning
BLK-ORD-03399,2024-06-30,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0586,Breakfast,Low Fat,1.18,0.105,305.2,1,313.15,3.3,Returning
BLK-ORD-03627,2024-06-30,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0300,Baking Goods,Regular,0.06,0.0311,126.32,1,131.14,4.9,Member
BLK-ORD-04804,2024-06-30,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0177,Household,Low Fat,1.35,0.1124,257.08,2,518.36,4.2,New
BLK-ORD-05078,2024-06-30,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0290,Soft Drinks,Low Fat,2.02,0.1769,27.8,1,29.72,3.8,Returning
BLK-ORD-05479,2024-06-30,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0270,Meat,Regular,0.5,0.0863,307.44,4,1172.84,4.0,Member
BLK-ORD-06484,2024-06-30,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0712,Snack Foods,Regular,0.29,0.0438,93.67,2,178.11,4.4,Member
BLK-ORD-06837,2024-06-30,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0524,Fruits and Vegetables,Low Fat,1.37,0.1931,87.02,2,171.10,4.2,Member
BLK-ORD-07453,2024-06-30,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0809,Household,Regular,3.97,0.1337,457.36,1,427.42,4.3,Member
BLK-ORD-07753,2024-06-30,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0280,Frozen Foods,Regular,0.67,0.1355,195.31,1,198.04,4.0,New
BLK-ORD-07939,2024-06-30,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0864,Fruits and Vegetables,Low Fat,4.49,0.0236,50.26,2,102.68,3.4,New
BLK-ORD-08045,2024-06-30,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0128,Breakfast,Low Fat,0.17,0.139,74.75,2,146.25,3.9,Returning
BLK-ORD-08396,2024-06-30,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0139,Snack Foods,Regular,0.9,0.0532,59.86,1,59.59,3.7,New
BLK-ORD-00678,2024-07-01,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0126,Frozen Foods,Regular,1.45,0.2077,265.61,2,483.59,4.0,Member
BLK-ORD-01426,2024-07-01,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0494,Fruits and Vegetables,Low Fat,4.76,0.2811,130.49,2,271.44,4.1,New
BLK-ORD-02042,2024-07-01,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0309,Meat,Low Fat,1.11,0.0778,417.37,1,393.79,3.9,Member
BLK-ORD-03203,2024-07-01,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0043,Baking Goods,Low Fat,1.57,0.1408,105.71,1,93.19,4.3,Member
BLK-ORD-04457,2024-07-01,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0077,Household,Low Fat,1.6,0.0414,236.82,1,246.11,3.9,New
BLK-ORD-05865,2024-07-01,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0585,Baking Goods,Low Fat,1.21,0.0261,88.54,1,84.22,4.1,Returning
BLK-ORD-06656,2024-07-01,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0914,Dairy,Regular,0.91,0.1429,56.7,1,50.48,4.2,Member
BLK-ORD-06937,2024-07-01,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0875,Frozen Foods,Regular,0.92,0.2436,160.07,3,478.41,4.1,Returning
BLK-ORD-07033,2024-07-01,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0848,Dairy,Regular,1.06,0.0155,36.84,1,35.53,4.0,Returning
BLK-ORD-07132,2024-07-01,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0761,Dairy,Low Fat,0.3,0.0543,124.63,1,115.35,4.1,Member
BLK-ORD-07313,2024-07-01,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0896,Baking Goods,Regular,1.3,0.2857,84.18,2,162.99,4.5,Returning
BLK-ORD-07429,2024-07-01,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0800,Frozen Foods,Low Fat,1.59,0.1814,281.87,2,548.30,4.8,New
BLK-ORD-07769,2024-07-01,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0188,Fruits and Vegetables,Regular,2.53,0.0567,31.61,3,95.84,3.2,New
BLK-ORD-08185,2024-07-01,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0589,Health and Hygiene,Low Fat,1.22,0.2488,395.0,2,798.63,4.7,New
BLK-ORD-00817,2024-07-02,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0056,Household,Low Fat,3.33,0.0918,68.15,2,125.90,3.9,Returning
BLK-ORD-01374,2024-07-02,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0595,Snack Foods,Regular,0.53,0.1059,163.41,2,315.09,4.5,Returning
BLK-ORD-01745,2024-07-02,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0637,Fruits and Vegetables,Low Fat,2.87,0.0686,126.69,1,115.24,3.7,Member
BLK-ORD-02247,2024-07-02,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0048,Fruits and Vegetables,Low Fat,4.32,0.162,45.08,1,42.08,4.2,Member
BLK-ORD-03965,2024-07-02,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0887,Health and Hygiene,Regular,1.13,0.2138,202.41,3,577.81,3.8,Member
BLK-ORD-04552,2024-07-02,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0149,Baking Goods,Regular,1.71,0.0724,132.9,1,123.45,3.5,Returning
BLK-ORD-07310,2024-07-02,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0041,Fruits and Vegetables,Low Fat,3.09,0.1711,89.69,2,168.98,3.9,Returning
BLK-ORD-07952,2024-07-02,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0332,Soft Drinks,Regular,0.43,0.0566,28.99,1,28.92,3.5,Returning
BLK-ORD-08423,2024-07-02,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0344,Frozen Foods,Regular,1.14,0.1343,106.94,2,193.57,4.2,Member
BLK-ORD-00404,2024-07-03,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0225,Health and Hygiene,Low Fat,0.37,0.1142,102.7,1,92.73,3.8,Member
BLK-ORD-00409,2024-07-03,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0894,Soft Drinks,Low Fat,1.15,0.0461,86.8,2,161.98,5.0,Member
BLK-ORD-00568,2024-07-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0503,Canned,Low Fat,0.52,0.0473,84.42,1,82.54,4.6,Member
BLK-ORD-00886,2024-07-03,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0491,Household,Low Fat,1.61,0.1069,448.04,1,423.73,4.4,Returning
BLK-ORD-03261,2024-07-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0357,Frozen Foods,Low Fat,1.89,0.3,243.41,1,226.99,3.8,Member
BLK-ORD-03587,2024-07-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0691,Soft Drinks,Regular,1.99,0.1029,99.58,3,281.43,3.1,Member
BLK-ORD-03811,2024-07-03,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0099,Soft Drinks,Low Fat,0.49,0.1756,71.29,2,127.25,4.4,Member
BLK-ORD-04151,2024-07-03,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0904,Health and Hygiene,Low Fat,1.04,0.2456,303.12,1,284.96,4.0,New
BLK-ORD-04551,2024-07-03,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0298,Health and Hygiene,Low Fat,1.25,0.0902,254.4,1,257.85,3.7,New
BLK-ORD-04574,2024-07-03,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0467,Canned,Regular,0.11,0.1121,109.5,2,202.64,4.7,Member
BLK-ORD-04717,2024-07-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0893,Breads,Low Fat,0.61,0.0982,45.16,1,40.21,4.0,Member
BLK-ORD-05190,2024-07-03,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0454,Frozen Foods,Regular,1.38,0.1872,155.68,2,284.56,4.1,Returning
BLK-ORD-06407,2024-07-03,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0134,Baking Goods,Regular,1.93,0.1243,107.15,1,98.73,4.1,Returning
BLK-ORD-06629,2024-07-03,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0098,Household,Low Fat,4.75,0.051,506.09,1,447.07,4.3,Member
BLK-ORD-06966,2024-07-03,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0040,Breakfast,Low Fat,0.17,0.2643,91.8,1,80.58,4.5,Member
BLK-ORD-07123,2024-07-03,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0106,Fruits and Vegetables,Low Fat,2.33,0.2888,76.64,2,152.42,3.7,New
BLK-ORD-07371,2024-07-03,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0584,Meat,Low Fat,1.64,0.171,151.19,1,149.54,4.9,Returning
BLK-ORD-07922,2024-07-03,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0728,Snack Foods,Low Fat,0.68,0.3,82.91,1,75.17,4.0,Member
BLK-ORD-08386,2024-07-03,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0373,Fruits and Vegetables,Low Fat,4.48,0.0866,48.26,1,46.56,3.8,Member
BLK-ORD-01631,2024-07-04,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0353,Canned,Low Fat,0.49,0.1303,202.03,2,355.39,4.3,Member
BLK-ORD-02256,2024-07-04,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0872,Frozen Foods,Regular,0.76,0.0431,246.05,2,458.48,4.3,Member
BLK-ORD-02349,2024-07-04,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0432,Fruits and Vegetables,Low Fat,0.39,0.1587,155.84,1,146.40,4.0,Member
BLK-ORD-03531,2024-07-04,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0212,Meat,Regular,0.7,0.0899,333.28,1,343.79,3.1,New
BLK-ORD-05773,2024-07-04,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0091,Health and Hygiene,Low Fat,0.23,0.1112,130.35,2,264.03,4.9,Returning
BLK-ORD-06573,2024-07-04,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0690,Canned,Low Fat,0.39,0.1017,141.49,1,128.29,3.8,Returning
BLK-ORD-06640,2024-07-04,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0578,Frozen Foods,Low Fat,1.28,0.2759,120.26,1,117.67,4.2,Member
BLK-ORD-07188,2024-07-04,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0107,Fruits and Vegetables,Low Fat,1.02,0.1422,49.46,1,46.51,4.1,Returning
BLK-ORD-08383,2024-07-04,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0217,Dairy,Low Fat,1.2,0.2411,244.16,4,1008.53,3.9,New
BLK-ORD-00642,2024-07-05,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0003,Baking Goods,Regular,0.43,0.0593,100.51,1,88.30,4.2,Member
BLK-ORD-01583,2024-07-05,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0270,Meat,Regular,0.5,0.0863,307.44,3,965.28,3.4,New
BLK-ORD-02783,2024-07-05,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0514,Breakfast,Regular,0.6,0.0767,208.61,1,205.45,4.5,Returning
BLK-ORD-03097,2024-07-05,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0799,Fruits and Vegetables,Low Fat,2.76,0.078,189.27,2,360.99,4.0,Returning
BLK-ORD-03140,2024-07-05,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0276,Household,Low Fat,3.64,0.0236,185.72,3,540.17,4.9,New
BLK-ORD-03728,2024-07-05,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0118,Fruits and Vegetables,Low Fat,2.65,0.0827,119.62,1,110.63,4.5,Returning
BLK-ORD-04730,2024-07-05,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0881,Fruits and Vegetables,Low Fat,3.93,0.1136,145.0,1,138.30,4.8,Member
BLK-ORD-06197,2024-07-05,BLK-OUT-006,Tier 2,Small,Grocery Store,2020,BLK-ITM-0854,Canned,Regular,0.99,0.0665,131.81,2,250.91,4.3,Member
BLK-ORD-08024,2024-07-05,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0462,Health and Hygiene,Regular,0.23,0.2243,185.21,2,348.07,4.2,Member
BLK-ORD-01003,2024-07-06,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0729,Canned,Regular,0.45,0.1046,153.55,1,155.79,3.8,New
BLK-ORD-01476,2024-07-06,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0068,Canned,Low Fat,1.0,0.1747,57.14,1,55.00,5.0,Member
BLK-ORD-02790,2024-07-06,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0510,Soft Drinks,Low Fat,1.27,0.1247,66.52,1,70.16,4.4,Returning
BLK-ORD-02980,2024-07-06,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0066,Fruits and Vegetables,Low Fat,0.31,0.1141,25.15,1,25.57,4.4,Returning
BLK-ORD-03760,2024-07-06,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0143,Health and Hygiene,Low Fat,0.3,0.0367,66.89,2,124.75,4.4,Member
BLK-ORD-04670,2024-07-06,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0607,Fruits and Vegetables,Low Fat,2.6,0.0579,79.69,1,75.73,4.4,Member
BLK-ORD-05009,2024-07-06,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0795,Baking Goods,Regular,1.11,0.036,198.41,1,199.48,4.0,New
BLK-ORD-05054,2024-07-06,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0752,Canned,Regular,0.65,0.0288,83.83,2,168.20,4.7,Returning
BLK-ORD-06904,2024-07-06,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0392,Frozen Foods,Low Fat,1.3,0.1187,245.91,2,504.54,3.9,Member
BLK-ORD-07034,2024-07-06,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0178,Frozen Foods,Regular,0.5,0.0298,67.64,3,211.70,4.8,Returning
BLK-ORD-07594,2024-07-06,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0762,Snack Foods,Regular,0.86,0.1283,32.78,1,32.37,4.5,Returning
BLK-ORD-07644,2024-07-06,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0050,Household,Low Fat,4.05,0.136,104.63,2,213.16,4.6,Member
BLK-ORD-07902,2024-07-06,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0468,Snack Foods,Regular,0.98,0.0234,158.02,2,313.85,3.6,Member
BLK-ORD-00086,2024-07-07,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0221,Snack Foods,Regular,0.41,0.1057,153.84,1,147.97,4.1,Returning
BLK-ORD-00691,2024-07-07,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0602,Dairy,Low Fat,0.97,0.203,188.08,2,373.49,4.3,Member
BLK-ORD-01888,2024-07-07,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0834,Household,Low Fat,0.47,0.1264,308.62,1,309.27,3.9,New
BLK-ORD-02710,2024-07-07,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0020,Baking Goods,Low Fat,0.51,0.1153,106.24,3,344.13,4.8,New
BLK-ORD-03365,2024-07-07,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0766,Health and Hygiene,Regular,1.21,0.1513,503.79,1,505.80,4.5,Returning
BLK-ORD-03976,2024-07-07,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0120,Canned,Regular,0.62,0.0712,125.94,1,117.92,3.2,Member
BLK-ORD-04502,2024-07-07,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0723,Frozen Foods,Low Fat,0.92,0.0929,253.68,3,740.21,3.7,Member
BLK-ORD-04709,2024-07-07,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0229,Dairy,Low Fat,0.85,0.1493,236.22,2,499.22,4.1,New
BLK-ORD-05504,2024-07-07,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0051,Household,Regular,4.82,0.0733,346.89,1,328.89,4.3,Member
BLK-ORD-05755,2024-07-07,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0170,Dairy,Regular,1.35,0.0887,67.5,1,66.29,4.5,Returning
BLK-ORD-06447,2024-07-07,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0652,Frozen Foods,Regular,0.66,0.0211,166.62,2,342.24,3.2,New
BLK-ORD-00524,2024-07-08,BLK-OUT-004,Tier 2,High,Supermarket Type1,2012,BLK-ITM-0641,Household,Low Fat,2.55,0.1539,177.85,1,172.62,3.7,Member
BLK-ORD-00954,2024-07-08,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0059,Health and Hygiene,Low Fat,0.49,0.1427,166.19,2,306.54,3.8,Member
BLK-ORD-00968,2024-07-08,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0387,Fruits and Vegetables,Regular,4.87,0.1722,113.33,1,103.67,4.6,Member
BLK-ORD-01530,2024-07-08,BLK-OUT-011,Tier 3,Small,Supermarket Type1,2022,BLK-ITM-0003,Baking Goods,Regular,0.43,0.0593,100.51,1,91.38,3.9,Returning
BLK-ORD-03248,2024-07-08,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0662,Soft Drinks,Low Fat,1.48,0.1268,92.81,2,174.65,4.3,Member
BLK-ORD-03598,2024-07-08,BLK-OUT-010,Tier 3,Small,Grocery Store,2021,BLK-ITM-0838,Frozen Foods,Low Fat,1.91,0.2231,131.81,1,134.07,4.4,New
BLK-ORD-04575,2024-07-08,BLK-OUT-002,Tier 1,Medium,Supermarket Type2,2015,BLK-ITM-0422,Health and Hygiene,Low Fat,0.54,0.0725,346.38,2,685.75,3.9,Returning
BLK-ORD-05877,2024-07-08,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0712,Snack Foods,Regular,0.29,0.0438,93.67,1,90.34,3.9,Member
BLK-ORD-05935,2024-07-08,BLK-OUT-008,Tier 3,High,Supermarket Type3,2010,BLK-ITM-0066,Fruits and Vegetables,Low Fat,0.31,0.1141,25.15,1,22.10,4.0,Member
BLK-ORD-06180,2024-07-08,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0698,Health and Hygiene,Low Fat,1.31,0.1892,430.92,1,384.93,3.9,Member
BLK-ORD-06408,2024-07-08,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0553,Fruits and Vegetables,Low Fat,4.04,0.1807,115.53,1,110.07,4.1,Returning
BLK-ORD-07119,2024-07-08,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0769,Meat,Low Fat,2.29,0.0957,447.33,1,441.07,4.1,Member
BLK-ORD-08011,2024-07-08,BLK-OUT-009,Tier 3,Medium,Supermarket Type2,2017,BLK-ITM-0673,Fruits and Vegetables,Low Fat,1.48,0.1773,99.69,2,178.11,4.2,Member
BLK-ORD-01960,2024-07-09,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0033,Fruits and Vegetables,Low Fat,2.7,0.2867,124.59,2,252.61,4.1,Returning
BLK-ORD-02081,2024-07-09,BLK-OUT-007,Tier 2,Small,Supermarket Type1,2019,BLK-ITM-0135,Snack Foods,Regular,0.65,0.3,129.04,3,381.42,4.2,Returning
BLK-ORD-02132,2024-07-09,BLK-OUT-001,Tier 1,High,Supermarket Type1,2011,BLK-ITM-0750,Frozen Foods,Regular,0.43,0.1594,82.03,1,72.59,4.3,Member
BLK-ORD-02552,2024-07-09,BLK-OUT-003,Tier 1,Medium,Grocery Store,2018,BLK-ITM-0463,Household,Low Fat,4.06,0.0542,482.11,1,489.91,4.4,Returning
BLK-ORD-04273,2024-07-09,BLK-OUT-005,Tier 2,Medium,Supermarket Type2,2016,BLK-ITM-0397,Soft Drinks,Regular,2.42,0.0901,34.96,1,33.00,4.8,New
